pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaKGBHm	OZ251426.1	27750001	27780000	0.0050217609641781	14935	75	14935	0
PflaHELEm	OZ251426.1	27750001	27780000	0.0056913290927351	14935	85	14935	0
PflaKGBDf	OZ251426.1	27750001	27780000	0.0057582859055908	14935	86	14935	0
PflaHELAf	OZ251426.1	27750001	27780000	0.0054235018413123	14935	81	14935	0
PflaKGBHm	OZ251426.1	27780001	27810000	0.0042574327680408	14093	60	14093	220
PflaHELEm	OZ251426.1	27780001	27810000	0.0089429190246628	14313	128	14313	0
PflaKGBDf	OZ251426.1	27780001	27810000	0.0083839865856214	14313	120	14313	0
PflaHELAf	OZ251426.1	27780001	27810000	0.0053098581708935	14313	76	14313	0
PflaHELAf	OZ251426.1	27810001	27840000	0.0050892640762581	12379	63	12379	4
PflaKGBHm	OZ251426.1	27810001	27840000	0.0008108984755108	12332	10	12332	51
PflaHELEm	OZ251426.1	27810001	27840000	0.0078333198740208	12383	97	12383	0
PflaKGBDf	OZ251426.1	27810001	27840000	0.0032302349995962	12383	40	12383	0
PflaKGBHm	OZ251426.1	27840001	27870000	0.0041525103812759	10596	44	10596	0
PflaHELEm	OZ251426.1	27840001	27870000	0.0065118912797281	10596	69	10596	0
PflaKGBDf	OZ251426.1	27840001	27870000	0.0038693846734616	10596	41	10596	0
PflaHELAf	OZ251426.1	27840001	27870000	0.0055681389203473	10596	59	10596	0
PflaHELEm	OZ251426.1	27870001	27900000	0.0039071657419707	12797	50	12797	21
PflaKGBDf	OZ251426.1	27870001	27900000	0.0019503822749258	12818	25	12818	0
PflaHELAf	OZ251426.1	27870001	27900000	0.002340458729911	12818	30	12818	0
PflaKGBHm	OZ251426.1	27870001	27900000	0.0003900764549851	12818	5	12818	0
PflaHELEm	OZ251426.1	27900001	27930000	0.005965697240865	9387	56	9387	0
PflaKGBHm	OZ251426.1	27900001	27930000	0.0056461063172472	9387	53	9387	0
PflaHELAf	OZ251426.1	27900001	27930000	0.0	9387	0	9387	0
PflaKGBDf	OZ251426.1	27900001	27930000	0.0023436667731969	9387	22	9387	0
PflaHELAf	OZ251426.1	27930001	27960000	0.001733252448219	11539	20	11539	0
PflaKGBDf	OZ251426.1	27930001	27960000	0.0034665048964381	11539	40	11539	0
PflaHELEm	OZ251426.1	27930001	27960000	0.0071063350376982	11539	82	11539	0
PflaKGBHm	OZ251426.1	27930001	27960000	0.0051130947222462	11539	59	11539	0
PflaHELAf	OZ251426.1	27960001	27990000	0.002115407215889	8509	18	8509	46
PflaKGBDf	OZ251426.1	27960001	27990000	0.0046756282875511	8555	40	8555	0
PflaHELEm	OZ251426.1	27960001	27990000	0.0061952074810052	8555	53	8555	0
PflaKGBHm	OZ251426.1	27960001	27990000	0.0054938632378725	8555	47	8555	0
PflaHELAf	OZ251426.1	27990001	28020000	0.005224437573302	9379	49	9379	0
PflaKGBDf	OZ251426.1	27990001	28020000	0.0046913316984753	9379	44	9379	0
PflaHELEm	OZ251426.1	27990001	28020000	0.0033549783549783	9240	31	9240	139
PflaKGBHm	OZ251426.1	27990001	28020000	0.0027765912003417	9364	26	9364	15
PflaHELEm	OZ251426.1	28020001	28050000	0.0065240641711229	9350	61	9350	0
PflaKGBHm	OZ251426.1	28020001	28050000	0.0058823529411764	9350	55	9350	0
PflaKGBDf	OZ251426.1	28020001	28050000	0.0011820330969267	9306	11	9306	44
PflaHELAf	OZ251426.1	28020001	28050000	0.0018181818181818	9350	17	9350	0
PflaKGBHm	OZ251426.1	28050001	28080000	0.0034565530484877	10415	36	10415	0
PflaHELEm	OZ251426.1	28050001	28080000	0.0061674857858726	10377	64	10377	38
PflaKGBDf	OZ251426.1	28050001	28080000	0.0044167066730676	10415	46	10415	0
PflaHELAf	OZ251426.1	28050001	28080000	0.0027844455112818	10415	29	10415	0
PflaHELAf	OZ251426.1	28080001	28110000	0.0020555990602975	10216	21	10216	44
PflaHELEm	OZ251426.1	28080001	28110000	0.0033242080563159	10228	34	10228	32
PflaKGBHm	OZ251426.1	28080001	28110000	0.0044834307992202	10260	46	10260	0
PflaKGBDf	OZ251426.1	28080001	28110000	0.0049707602339181	10260	51	10260	0
PflaKGBHm	OZ251426.1	28110001	28140000	0.0037235990721523	16382	61	16382	0
PflaHELEm	OZ251426.1	28110001	28140000	0.0071419851056037	16382	117	16382	0
PflaKGBDf	OZ251426.1	28110001	28140000	0.0053720774067517	16381	88	16381	1
PflaHELAf	OZ251426.1	28110001	28140000	0.0043964095988276	16377	72	16377	5
PflaHELEm	OZ251426.1	28140001	28170000	0.0047353760445682	10770	51	10770	0
PflaKGBDf	OZ251426.1	28140001	28170000	0.0050139275766016	10770	54	10770	0
PflaHELAf	OZ251426.1	28140001	28170000	0.0078299776286353	10728	84	10728	42
PflaKGBHm	OZ251426.1	28140001	28170000	0.0002785515320334	10770	3	10770	0
PflaKGBDf	OZ251426.1	28170001	28200000	0.0036638088957279	13647	50	13647	0
PflaHELEm	OZ251426.1	28170001	28200000	0.0054224371656774	13647	74	13647	0
PflaKGBHm	OZ251426.1	28170001	28200000	0.0030043232944969	13647	41	13647	0
PflaHELAf	OZ251426.1	28170001	28200000	0.0052758848098483	13647	72	13647	0
PflaHELAf	OZ251426.1	28200001	28230000	0.0054649704354058	11162	61	11162	1
PflaKGBDf	OZ251426.1	28200001	28230000	0.0048395769851227	11158	54	11158	5
PflaHELEm	OZ251426.1	28200001	28230000	0.0058228074890262	11163	65	11163	0
PflaKGBHm	OZ251426.1	28200001	28230000	0.0066290423721221	11163	74	11163	0
PflaHELAf	OZ251426.1	28230001	28260000	0.0040358086292926	13628	55	13628	0
PflaHELEm	OZ251426.1	28230001	28260000	0.0056501320810096	13628	77	13628	0
PflaKGBHm	OZ251426.1	28230001	28260000	0.0044062568847763	13617	60	13617	11
PflaKGBDf	OZ251426.1	28230001	28260000	0.005356618726152	13628	73	13628	0
PflaKGBHm	OZ251426.1	28260001	28290000	0.0051806313462733	14477	75	14477	0
PflaHELAf	OZ251426.1	28260001	28290000	0.0056140837260881	14428	81	14428	49
PflaKGBDf	OZ251426.1	28260001	28290000	0.006354907784762	14477	92	14477	0
PflaHELEm	OZ251426.1	28260001	28290000	0.0046971057539545	14477	68	14477	0
PflaHELAf	OZ251426.1	28290001	28320000	0.0043487714720591	13797	60	13797	1
PflaKGBDf	OZ251426.1	28290001	28320000	0.0024641252355413	13798	34	13798	0
PflaHELEm	OZ251426.1	28290001	28320000	0.0071749528917234	13798	99	13798	0
PflaKGBHm	OZ251426.1	28290001	28320000	0.0030439194086099	13798	42	13798	0
PflaHELAf	OZ251426.1	28320001	28350000	0.0064331665475339	11192	72	11192	0
PflaKGBDf	OZ251426.1	28320001	28350000	0.0029485346676197	11192	33	11192	0
PflaHELEm	OZ251426.1	28320001	28350000	0.0032177332856632	11188	36	11188	4
PflaKGBHm	OZ251426.1	28320001	28350000	0.0053696080186146	11174	60	11174	18
PflaKGBHm	OZ251426.1	28350001	28380000	0.000172607232243	11587	2	11587	0
PflaHELAf	OZ251426.1	28350001	28380000	0.003193233796496	11587	37	11587	0
PflaKGBDf	OZ251426.1	28350001	28380000	0.00284801933201	11587	33	11587	0
PflaHELEm	OZ251426.1	28350001	28380000	0.0027617157158884	11587	32	11587	0
PflaKGBDf	OZ251426.1	28380001	28410000	0.0054499720514253	14312	78	14312	0
PflaKGBHm	OZ251426.1	28380001	28410000	0.0072048125349748	14296	103	14296	16
PflaHELEm	OZ251426.1	28380001	28410000	0.0091531581889323	14312	131	14312	0
PflaHELAf	OZ251426.1	28380001	28410000	0.0051006148686416	14312	73	14312	0
PflaKGBHm	OZ251426.1	28410001	28440000	0.0026870434125451	11909	32	11909	0
PflaHELEm	OZ251426.1	28410001	28440000	0.004870266185238	11909	58	11909	0
PflaKGBDf	OZ251426.1	28410001	28440000	0.0024371795949239	11899	29	11899	10
PflaHELAf	OZ251426.1	28410001	28440000	0.00151171579743	11907	18	11907	2
PflaKGBDf	OZ251426.1	28440001	28470000	0.0051307514068189	6042	31	6042	0
PflaHELEm	OZ251426.1	28440001	28470000	0.0061238000662032	6042	37	6042	0
PflaKGBHm	OZ251426.1	28440001	28470000	0.0052962595167163	6042	32	6042	0
PflaHELAf	OZ251426.1	28440001	28470000	0.0046342270771267	6042	28	6042	0
PflaKGBHm	OZ251426.1	28470001	28500000	0.0044867585905012	9138	41	9138	0
PflaHELAf	OZ251426.1	28470001	28500000	0.0014226307725979	9138	13	9138	0
PflaKGBDf	OZ251426.1	28470001	28500000	0.0013136288998357	9135	12	9135	3
PflaHELEm	OZ251426.1	28470001	28500000	0.0054716568176843	9138	50	9138	0
PflaKGBHm	OZ251426.1	28500001	28530000	0.0034958766583004	11156	39	11156	0
PflaHELEm	OZ251426.1	28500001	28530000	0.0062746504123341	11156	70	11156	0
PflaKGBDf	OZ251426.1	28500001	28530000	0.0051093581929006	11156	57	11156	0
PflaHELAf	OZ251426.1	28500001	28530000	0.0058264610971674	11156	65	11156	0
PflaKGBHm	OZ251426.1	28530001	28560000	0.0048424627381925	15901	77	15901	0
PflaHELEm	OZ251426.1	28530001	28560000	0.003836236714672	15901	61	15901	0
PflaHELAf	OZ251426.1	28530001	28560000	0.0053455757499528	15901	85	15901	0
PflaKGBDf	OZ251426.1	28530001	28560000	0.0061631343940632	15901	98	15901	0
PflaHELAf	OZ251426.1	28560001	28590000	0.0049267733009381	14817	73	14817	1
PflaKGBDf	OZ251426.1	28560001	28590000	0.0050614117964637	14818	75	14818	0
PflaHELEm	OZ251426.1	28560001	28590000	0.0050614117964637	14818	75	14818	0
PflaKGBHm	OZ251426.1	28560001	28590000	0.005534183707903	14817	82	14817	1
PflaHELAf	OZ251426.1	28590001	28620000	0.0026676367163817	8247	22	8247	0
PflaKGBDf	OZ251426.1	28590001	28620000	0.003157255616272	8235	26	8235	12
PflaHELEm	OZ251426.1	28590001	28620000	0.0040014550745725	8247	33	8247	0
PflaKGBHm	OZ251426.1	28590001	28620000	0.0029101491451436	8247	24	8247	0
PflaHELAf	OZ251426.1	28620001	28650000	0.005811749842072	7915	46	7915	0
PflaHELEm	OZ251426.1	28620001	28650000	0.0073278584965255	7915	58	7915	0
PflaKGBHm	OZ251426.1	28620001	28650000	0.0055590650663297	7915	44	7915	0
PflaKGBDf	OZ251426.1	28620001	28650000	0.0050536955148452	7915	40	7915	0
PflaHELAf	OZ251426.1	28650001	28680000	0.0053151731583755	12041	64	12041	0
PflaKGBDf	OZ251426.1	28650001	28680000	0.0046507765135786	12041	56	12041	0
PflaHELEm	OZ251426.1	28650001	28680000	0.0040694294493812	12041	49	12041	0
PflaKGBHm	OZ251426.1	28650001	28680000	0.0031558840627854	12041	38	12041	0
PflaHELAf	OZ251426.1	28680001	28710000	0.0002127659574468	9400	2	9400	0
PflaHELEm	OZ251426.1	28680001	28710000	0.0009574468085106	9400	9	9400	0
PflaKGBDf	OZ251426.1	28680001	28710000	0.001595744680851	9400	15	9400	0
PflaKGBHm	OZ251426.1	28680001	28710000	0.0002134243944082	9371	2	9371	29
PflaKGBDf	OZ251426.1	28710001	28740000	0.0039519044816278	11893	47	11893	7
PflaHELAf	OZ251426.1	28710001	28740000	0.0031092436974789	11900	37	11900	0
PflaHELEm	OZ251426.1	28710001	28740000	0.0032773109243697	11900	39	11900	0
PflaKGBHm	OZ251426.1	28710001	28740000	0.0024369747899159	11900	29	11900	0
PflaHELEm	OZ251426.1	28740001	28770000	0.0055459934978007	10458	58	10458	2
PflaKGBHm	OZ251426.1	28740001	28770000	0.0045889101338432	10460	48	10460	0
PflaHELAf	OZ251426.1	28740001	28770000	0.0038391400326326	10419	40	10419	41
PflaKGBDf	OZ251426.1	28740001	28770000	0.0013525263259588	10351	14	10351	109
PflaHELAf	OZ251426.1	28770001	28800000	0.0074007400740074	9999	74	9999	104
PflaKGBDf	OZ251426.1	28770001	28800000	0.003499300139972	10002	35	10002	101
PflaHELEm	OZ251426.1	28770001	28800000	0.0109868355933881	10103	111	10103	0
PflaKGBHm	OZ251426.1	28770001	28800000	0.0050813008130081	9840	50	9840	263
PflaHELEm	OZ251426.1	28800001	28830000	0.008076825235309	15724	127	15724	0
PflaKGBHm	OZ251426.1	28800001	28830000	0.007250063597049	15724	114	15724	0
PflaKGBDf	OZ251426.1	28800001	28830000	0.0056680677620685	15702	89	15702	22
PflaHELAf	OZ251426.1	28800001	28830000	0.0061053167133045	15724	96	15724	0
PflaKGBDf	OZ251426.1	28830001	28860000	0.0048980247310101	12454	61	12454	25
PflaHELEm	OZ251426.1	28830001	28860000	0.0068114432246173	12479	85	12479	0
PflaKGBHm	OZ251426.1	28830001	28860000	0.0067313085984453	12479	84	12479	0
PflaHELAf	OZ251426.1	28830001	28860000	0.0036861928039105	12479	46	12479	0
PflaKGBDf	OZ251426.1	28860001	28890000	0.0049355198216844	12562	62	12562	38
PflaKGBHm	OZ251426.1	28860001	28890000	0.0046031746031746	12600	58	12600	0
PflaHELAf	OZ251426.1	28860001	28890000	0.0002398081534772	12510	3	12510	90
PflaHELEm	OZ251426.1	28860001	28890000	0.0052380952380952	12600	66	12600	0
PflaKGBDf	OZ251426.1	28890001	28920000	0.0024429102496016	9415	23	9415	0
PflaHELEm	OZ251426.1	28890001	28920000	0.002761550716941	9415	26	9415	0
PflaKGBHm	OZ251426.1	28890001	28920000	0.0041427660930529	9414	39	9414	1
PflaHELAf	OZ251426.1	28890001	28920000	0.0019118428040361	9415	18	9415	0
PflaHELEm	OZ251426.1	28920001	28950000	0.003901767271058	4357	17	4357	5
PflaKGBHm	OZ251426.1	28920001	28950000	0.0027510316368638	4362	12	4362	0
PflaKGBDf	OZ251426.1	28920001	28950000	0.003668042182485	4362	16	4362	0
PflaHELAf	OZ251426.1	28920001	28950000	0.0029802842732691	4362	13	4362	0
PflaHELEm	OZ251426.1	28950001	28980000	0.0062315884885565	8826	55	8826	0
PflaKGBDf	OZ251426.1	28950001	28980000	0.000679809653297	8826	6	8826	0
PflaHELAf	OZ251426.1	28950001	28980000	0.0029458418309539	8826	26	8826	0
PflaKGBHm	OZ251426.1	28950001	28980000	0.0046453659641966	8826	41	8826	0
PflaHELAf	OZ251426.1	28980001	29010000	0.0033788174139051	7695	26	7695	0
PflaKGBDf	OZ251426.1	28980001	29010000	0.0041585445094217	7695	32	7695	0
PflaKGBHm	OZ251426.1	28980001	29010000	0.0049382716049382	7695	38	7695	0
PflaHELEm	OZ251426.1	28980001	29010000	0.0053281351526965	7695	41	7695	0
PflaKGBDf	OZ251426.1	29010001	29040000	0.0034745201853077	6044	21	6044	0
PflaKGBHm	OZ251426.1	29010001	29040000	0.0031436135009927	6044	19	6044	0
PflaHELEm	OZ251426.1	29010001	29040000	0.0069490403706154	6044	42	6044	0
PflaHELAf	OZ251426.1	29010001	29040000	0.0057908669755129	6044	35	6044	0
PflaKGBDf	OZ251426.1	29040001	29070000	0.0048351648351648	11375	55	11375	4
PflaHELEm	OZ251426.1	29040001	29070000	0.0057122770014939	11379	65	11379	0
PflaKGBHm	OZ251426.1	29040001	29070000	0.0021106323102629	11371	24	11371	8
PflaHELAf	OZ251426.1	29040001	29070000	0.00430617804728	11379	49	11379	0
PflaHELAf	OZ251426.1	29070001	29100000	0.0038649179496927	15783	61	15783	0
PflaKGBDf	OZ251426.1	29070001	29100000	0.0034214027751378	15783	54	15783	0
PflaHELEm	OZ251426.1	29070001	29100000	0.0049420262307546	15783	78	15783	0
PflaKGBHm	OZ251426.1	29070001	29100000	0.0043119847812301	15770	68	15770	13
PflaHELAf	OZ251426.1	29100001	29130000	0.0048302415120756	14285	69	14285	0
PflaKGBDf	OZ251426.1	29100001	29130000	0.0043402170108505	14285	62	14285	0
PflaHELEm	OZ251426.1	29100001	29130000	0.0067203360168008	14285	96	14285	0
PflaKGBHm	OZ251426.1	29100001	29130000	0.0026601330066503	14285	38	14285	0
PflaKGBHm	OZ251426.1	29130001	29160000	0.0033012639124693	10602	35	10602	0
PflaKGBDf	OZ251426.1	29130001	29160000	0.0044331258253159	10602	47	10602	0
PflaHELAf	OZ251426.1	29130001	29160000	0.004621769477457	10602	49	10602	0
PflaHELEm	OZ251426.1	29130001	29160000	0.0053910905135723	10573	57	10573	29
PflaKGBDf	OZ251426.1	29160001	29190000	0.0047324583543664	15848	75	15848	0
PflaHELEm	OZ251426.1	29160001	29190000	0.0055538024613442	15845	88	15845	3
PflaKGBHm	OZ251426.1	29160001	29190000	0.0039752650176678	15848	63	15848	0
PflaHELAf	OZ251426.1	29160001	29190000	0.0045431600201918	15848	72	15848	0
PflaKGBDf	OZ251426.1	29190001	29220000	0.0033258501704498	12027	40	12027	0
PflaHELAf	OZ251426.1	29190001	29220000	0.0036584351874948	12027	44	12027	0
PflaHELEm	OZ251426.1	29190001	29220000	0.0035752889332335	12027	43	12027	0
PflaKGBHm	OZ251426.1	29190001	29220000	0.0032427039161885	12027	39	12027	0
PflaHELAf	OZ251426.1	29220001	29250000	0.0043090550002992	16709	72	16709	0
PflaHELEm	OZ251426.1	29220001	29250000	0.005210516859316	16697	87	16697	12
PflaKGBDf	OZ251426.1	29220001	29250000	0.0042525155725922	16696	71	16696	13
PflaKGBHm	OZ251426.1	29220001	29250000	0.0020955574182732	16702	35	16702	7
PflaHELAf	OZ251426.1	29250001	29280000	0.0009955201592832	16072	16	16072	0
PflaKGBDf	OZ251426.1	29250001	29280000	0.0029865604778496	16072	48	16072	0
PflaHELEm	OZ251426.1	29250001	29280000	0.0037334328915437	16071	60	16071	1
PflaKGBHm	OZ251426.1	29250001	29280000	0.0003741581441756	16036	6	16036	36
PflaKGBDf	OZ251426.1	29280001	29310000	0.0009842519685039	13208	13	13208	0
PflaKGBHm	OZ251426.1	29280001	29310000	0.0005396238051187	12972	7	12972	236
PflaHELEm	OZ251426.1	29280001	29310000	0.0040884312537855	13208	54	13208	0
PflaHELAf	OZ251426.1	29280001	29310000	0.0001514233797698	13208	2	13208	0
PflaKGBHm	OZ251426.1	29310001	29340000	0.0018467220683287	9747	18	9747	0
PflaHELEm	OZ251426.1	29310001	29340000	0.0041038268185082	9747	40	9747	0
PflaKGBDf	OZ251426.1	29310001	29340000	0.0018467220683287	9747	18	9747	0
PflaHELAf	OZ251426.1	29310001	29340000	0.0021545090797168	9747	21	9747	0
PflaHELEm	OZ251426.1	29340001	29370000	0.0016152716593245	13620	22	13620	0
PflaHELAf	OZ251426.1	29340001	29370000	0.0017621145374449	13620	24	13620	0
PflaKGBHm	OZ251426.1	29340001	29370000	0.0023494860499265	13620	32	13620	0
PflaKGBDf	OZ251426.1	29340001	29370000	0.0021292217327459	13620	29	13620	0
PflaKGBHm	OZ251426.1	29370001	29400000	0.0031134686346863	17344	54	17344	0
PflaHELAf	OZ251426.1	29370001	29400000	0.0023062730627306	17344	40	17344	0
PflaHELEm	OZ251426.1	29370001	29400000	0.0024245223113779	17323	42	17323	21
PflaKGBDf	OZ251426.1	29370001	29400000	0.0031253617316819	17278	54	17278	66
PflaHELAf	OZ251426.1	29400001	29430000	0.0018998590427161	16317	31	16317	0
PflaKGBHm	OZ251426.1	29400001	29430000	0.0022675736961451	16317	37	16317	0
PflaHELEm	OZ251426.1	29400001	29430000	0.0020837163694306	16317	34	16317	0
PflaKGBDf	OZ251426.1	29400001	29430000	0.0020842273033776	16313	34	16313	4
PflaKGBHm	OZ251426.1	29430001	29460000	0.0009971332419294	16046	16	16046	49
PflaHELEm	OZ251426.1	29430001	29460000	0.0049704877291084	16095	80	16095	0
PflaKGBDf	OZ251426.1	29430001	29460000	0.0020503261882572	16095	33	16095	0
PflaHELAf	OZ251426.1	29430001	29460000	0.0027958993476234	16095	45	16095	0
PflaKGBHm	OZ251426.1	29460001	29490000	0.0038121990369181	14952	57	14952	0
PflaHELEm	OZ251426.1	29460001	29490000	0.0042803638309256	14952	64	14952	0
PflaKGBDf	OZ251426.1	29460001	29490000	0.0045478865703584	14952	68	14952	0
PflaHELAf	OZ251426.1	29460001	29490000	0.0033440342429106	14952	50	14952	0
PflaKGBHm	OZ251426.1	29490001	29520000	0.0046175616295523	13427	62	13427	0
PflaKGBDf	OZ251426.1	29490001	29520000	0.0010482180293501	13356	14	13356	71
PflaHELEm	OZ251426.1	29490001	29520000	0.0068518656438519	13427	92	13427	0
PflaHELAf	OZ251426.1	29490001	29520000	0.0057347136367021	13427	77	13427	0
PflaHELAf	OZ251426.1	29520001	29550000	0.0038892959810608	17741	69	17741	0
PflaKGBDf	OZ251426.1	29520001	29550000	0.0008454991263175	17741	15	17741	0
PflaHELEm	OZ251426.1	29520001	29550000	0.0036638295473761	17741	65	17741	0
PflaKGBHm	OZ251426.1	29520001	29550000	0.0032692632884279	17741	58	17741	0
PflaKGBDf	OZ251426.1	29550001	29580000	0.0003018108651911	19880	6	19880	18
PflaHELAf	OZ251426.1	29550001	29580000	0.0030656347371595	19898	61	19898	0
PflaHELEm	OZ251426.1	29550001	29580000	0.0032164036586591	19898	64	19898	0
PflaKGBHm	OZ251426.1	29550001	29580000	0.0010553824504975	19898	21	19898	0
PflaHELAf	OZ251426.1	29580001	29610000	0.0057973316391359	12592	73	12592	0
PflaKGBDf	OZ251426.1	29580001	29610000	0.0015883100381194	12592	20	12592	0
PflaHELEm	OZ251426.1	29580001	29610000	0.0078727634194831	12575	99	12575	17
PflaKGBHm	OZ251426.1	29580001	29610000	0.0005559085133418	12592	7	12592	0
PflaKGBHm	OZ251426.1	29610001	29640000	0.0037480574092695	10939	41	10939	0
PflaHELEm	OZ251426.1	29610001	29640000	0.0068562025779321	10939	75	10939	0
PflaKGBDf	OZ251426.1	29610001	29640000	0.00639912240607	10939	70	10939	0
PflaHELAf	OZ251426.1	29610001	29640000	0.0063997074419455	10938	70	10938	1
PflaHELAf	OZ251426.1	29640001	29670000	0.0088505880982881	8587	76	8587	0
PflaKGBDf	OZ251426.1	29640001	29670000	0.0066387141858839	8586	57	8586	1
PflaHELEm	OZ251426.1	29640001	29670000	0.0108303249097472	8587	93	8587	0
PflaKGBHm	OZ251426.1	29640001	29670000	0.0079198695550896	8586	68	8586	1
PflaHELAf	OZ251426.1	29670001	29700000	0.0065833769731428	13367	88	13367	11
PflaKGBDf	OZ251426.1	29670001	29700000	0.0052324712214082	13378	70	13378	0
PflaHELEm	OZ251426.1	29670001	29700000	0.0102406936761847	13378	137	13378	0
PflaKGBHm	OZ251426.1	29670001	29700000	0.0087457018986395	13378	117	13378	0
PflaHELEm	OZ251426.1	29700001	29730000	0.0074551971326164	13950	104	13950	12
PflaKGBHm	OZ251426.1	29700001	29730000	0.004246131702051	13895	59	13895	67
PflaHELAf	OZ251426.1	29700001	29730000	0.0040565012676566	13805	56	13805	157
PflaKGBDf	OZ251426.1	29700001	29730000	0.0053717232488182	13962	75	13962	0
PflaKGBHm	OZ251426.1	29730001	29760000	0.0061280920708467	13381	82	13381	1
PflaHELEm	OZ251426.1	29730001	29760000	0.0076974815036245	13381	103	13381	1
PflaKGBDf	OZ251426.1	29730001	29760000	0.0057544279201853	13381	77	13381	1
PflaHELAf	OZ251426.1	29730001	29760000	0.0045600657845555	13377	61	13377	5
PflaKGBDf	OZ251426.1	29760001	29790000	0.0050995920326373	16668	85	16668	0
PflaHELAf	OZ251426.1	29760001	29790000	0.005699544036477	16668	95	16668	0
PflaKGBHm	OZ251426.1	29760001	29790000	0.0047996160307175	16668	80	16668	0
PflaHELEm	OZ251426.1	29760001	29790000	0.0072711976443723	16641	121	16641	27
PflaKGBHm	OZ251426.1	29790001	29820000	0.0082040027172493	19137	157	19137	15
PflaHELEm	OZ251426.1	29790001	29820000	0.0099206349206349	19152	190	19152	0
PflaKGBDf	OZ251426.1	29790001	29820000	0.0086152882205513	19152	165	19152	0
PflaHELAf	OZ251426.1	29790001	29820000	0.008815658288293	19057	168	19057	95
PflaKGBHm	OZ251426.1	29820001	29850000	0.0085524231865695	12628	108	12628	0
PflaHELEm	OZ251426.1	29820001	29850000	0.0076274588518667	12455	95	12455	173
PflaKGBDf	OZ251426.1	29820001	29850000	0.0054770598507699	12598	69	12598	30
PflaHELAf	OZ251426.1	29820001	29850000	0.0050888529886914	12380	63	12380	248
PflaKGBHm	OZ251426.1	29850001	29880000	0.0076265800437822	14161	108	14161	0
PflaHELEm	OZ251426.1	29850001	29880000	0.0098156909822752	14161	139	14161	0
PflaKGBDf	OZ251426.1	29850001	29880000	0.0072028811524609	14161	102	14161	0
PflaHELAf	OZ251426.1	29850001	29880000	0.0067085657792528	14161	95	14161	0
PflaHELEm	OZ251426.1	29880001	29910000	0.0114564129575981	15188	174	15188	0
PflaKGBHm	OZ251426.1	29880001	29910000	0.0074400842770608	15188	113	15188	0
PflaHELAf	OZ251426.1	29880001	29910000	0.0064682199194772	15151	98	15151	37
PflaKGBDf	OZ251426.1	29880001	29910000	0.0084935475375296	15188	129	15188	0
PflaHELAf	OZ251426.1	29910001	29940000	0.0082772543741588	14860	123	14860	0
PflaKGBDf	OZ251426.1	29910001	29940000	0.008479138627187	14860	126	14860	0
PflaHELEm	OZ251426.1	29910001	29940000	0.0104306864064602	14860	155	14860	0
PflaKGBHm	OZ251426.1	29910001	29940000	0.0104979811574697	14860	156	14860	0
PflaHELEm	OZ251426.1	29940001	29970000	0.0116710230381131	16451	192	16451	0
PflaKGBHm	OZ251426.1	29940001	29970000	0.0074159625554677	16451	122	16451	0
PflaKGBDf	OZ251426.1	29940001	29970000	0.0076687116564417	16300	125	16300	151
PflaHELAf	OZ251426.1	29940001	29970000	0.0073551759771442	16451	121	16451	0
PflaHELAf	OZ251426.1	29970001	30000000	0.0092647937836222	16730	155	16730	0
PflaKGBDf	OZ251426.1	29970001	30000000	0.0068141063956963	16730	114	16730	0
PflaHELEm	OZ251426.1	29970001	30000000	0.0108786610878661	16730	182	16730	0
PflaKGBHm	OZ251426.1	29970001	30000000	0.0047818290496114	16730	80	16730	0
PflaKGBDf	OZ251426.1	30000001	30030000	0.0075840978593272	16350	124	16350	5
PflaHELAf	OZ251426.1	30000001	30030000	0.0061815288573352	16339	101	16339	16
PflaKGBHm	OZ251426.1	30000001	30030000	0.0053194741669214	16355	87	16355	0
PflaHELEm	OZ251426.1	30000001	30030000	0.0115033959493361	16343	188	16343	12
PflaKGBHm	OZ251426.1	30030001	30060000	0.0094120450348483	16787	158	16787	0
PflaHELEm	OZ251426.1	30030001	30060000	0.0112721417069243	16767	189	16767	20
PflaKGBDf	OZ251426.1	30030001	30060000	0.0061952701495204	16787	104	16787	0
PflaHELAf	OZ251426.1	30030001	30060000	0.007565377971049	16787	127	16787	0
PflaKGBDf	OZ251426.1	30060001	30090000	0.0088946105682017	17089	152	17089	0
PflaHELAf	OZ251426.1	30060001	30090000	0.0103708911935313	17067	177	17067	22
PflaKGBHm	OZ251426.1	30060001	30090000	0.0071976124992685	17089	123	17089	0
PflaHELEm	OZ251426.1	30060001	30090000	0.011761952132951	17089	201	17089	0
PflaKGBHm	OZ251426.1	30090001	30120000	0.0066481994459833	14440	96	14440	0
PflaKGBDf	OZ251426.1	30090001	30120000	0.0065096952908587	14440	94	14440	0
PflaHELEm	OZ251426.1	30090001	30120000	0.0099030470914127	14440	143	14440	0
PflaHELAf	OZ251426.1	30090001	30120000	0.0069381175975891	14269	99	14269	171
PflaKGBHm	OZ251426.1	30120001	30150000	0.0055743922763059	17401	97	17401	0
PflaHELEm	OZ251426.1	30120001	30150000	0.0082753864720418	17401	144	17401	0
PflaKGBDf	OZ251426.1	30120001	30150000	0.0064364117004769	17401	112	17401	0
PflaHELAf	OZ251426.1	30120001	30150000	0.0055169243146945	17401	96	17401	0
PflaKGBHm	OZ251426.1	30150001	30180000	0.0069308963959338	19478	135	19478	0
